date,time,address,lat,long,nb_of_vehicles,vehicle_type,age,weather,surface,injury,meansev
01/07/13,09:29:00,"5 BEACON STREET,Somerville,Massachusetts,USA",42.3746429,-71.101592663722,2,Light truck,64,,Dry,1,4
01/07/13,17:25:00,"273 WASHINGTON STREET,Somerville,Massachusetts,USA",42.3797491,-71.0975195877805,2,Light truck,25,,Dry,1,4
02/07/13,18:28:00,"WILLOW AVENUE ,Somerville,Massachusetts,USA",42.397187,-71.114689,2,Passenger car,,Cloudy,Dry,0,5
02/07/13,18:24:00,"400 BROADWAY,Somerville,Massachusetts,USA",42.39498595,-71.0986159904987,3,Passenger car,28,,,1,4
03/07/13,20:05:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,2,Passenger car,61,Clear,Dry,1,4
03/07/13,11:11:00,"PEARL STREET ,Somerville,Massachusetts,USA",42.3875513,-71.0937676,2,Tractor,,Clear,Dry,0,5
04/07/13,13:03:00,"114 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.3872124,-71.1006941064417,1,Passenger car,,Clear,Dry,1,3
05/07/13,16:44:00,"PEARL STREET ,Somerville,Massachusetts,USA",42.3875513,-71.0937676,1,Passenger car,43,Clear,Dry,1,2
06/07/13,06:40:00,"MIDDLESEX AVENUE ,Somerville,Massachusetts,USA",42.3960478,-71.0839427,2,Passenger car,,Clear,Dry,0,5
08/07/13,13:47:00,"317 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.393197,-71.1144664,2,Passenger car,,Clear,Dry,0,5
09/07/13,12:50:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,2,Light truck,,Cloudy,Dry,0,5
13/02/15,19:06:00,"21 School St,Somerville,Massachusetts,USA",42.3826776,-71.1013358151185,,Passenger car,,Clear,Wet,0,5
09/07/13,12:00:00,"MANSFIELD STREET ,Somerville,Massachusetts,USA",42.3787632,-71.0904039,2,Light truck,,,,0,5
09/07/13,12:15:00,"182 WASHINGTON STREET,Somerville,Massachusetts,USA",42.3796628,-71.0902560580383,1,Passenger car,25,Clear,Dry,1,3
13/07/13,08:43:00,"CENTRAL STREET ,Somerville,Massachusetts,USA",42.3861039,-71.1050562,2,Passenger car,27,Rain,Wet,1,4
16/07/13,22:10:00,"10 WEBSTER AVENUE,Somerville,Massachusetts,USA",42.3791709,-71.0960431568602,3,Passenger car,,Clear,Dry,0,5
17/07/13,19:41:00,"GOVERNOR WINTHROP ROAD ,Somerville,Massachusetts,USA",42.3964224,-71.0877844,2,Light truck,23,Clear,Dry,1,3
17/07/13,18:36:00,"105 TEN HILLS ROAD,Somerville,Massachusetts,USA",42.39818795,-71.086413541993,4,Truck/trailer,,Cloudy,Dry,0,5
18/07/13,14:05:00,"TENNYSON STREET ,Somerville,Massachusetts,USA",42.3908881,-71.100743,2,Passenger car,24,Clear,Dry,1,4
21/07/13,21:20:00,"113 WASHINGTON STREET,Somerville,Massachusetts,USA",42.38136155,-71.0868809395192,3,Light truck,,Clear,Dry,0,5
23/07/13,09:55:00,"250 SCHOOL STREET,Somerville,Massachusetts,USA",42.3924922,-71.0952442108733,2,Passenger car,,Rain,Wet,0,5
24/07/13,18:54:00,"24 IBBETSON STREET,Somerville,Massachusetts,USA",42.38566365,-71.1119904472211,4,Passenger car,,Clear,Dry,0,5
26/07/13,19:47:00,"136 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.3876983,-71.1021055737073,1,Passenger car,23,Rain,Wet,1,4
26/07/13,09:23:00,"237 WASHINGTON STREET,Somerville,Massachusetts,USA",42.379902,-71.0935609365606,1,Passenger car,31,Cloudy,Dry,1,4
27/07/13,20:16:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,2,Passenger car,37,Clear,Dry,1,4
28/07/13,18:00:00,"155 CENTRAL STREET,Somerville,Massachusetts,USA",42.3929499,-71.099952469326,3,Passenger car,,Clear,Dry,0,5
29/07/13,21:14:00,"140 SUMMER STREET,Somerville,Massachusetts,USA",42.38569865,-71.1046589195941,2,Passenger car,,Clear,Dry,0,5
29/07/13,20:06:00,"36 MONTROSE STREET,Somerville,Massachusetts,USA",42.3886436,-71.0998489911456,2,Passenger car,56,Cloudy,Dry,1,4
30/07/13,13:07:00,"ASSEMBLY SQUARE DRIVE ,Somerville,Massachusetts,USA",42.3870965,-71.0776507,1,Passenger car,66,Clear,Dry,1,3
31/07/13,02:09:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Light truck,63,Clear,Dry,1,3
02/08/13,00:00:00,"SHORE DRIVE ,Somerville,Massachusetts,USA",42.3988143,-71.0883223,2,Single unit truck,22,Clear,Dry,1,4
02/08/13,12:32:00,"75 CENTRAL STREET,Somerville,Massachusetts,USA",42.3879613,-71.1034778476545,1,Light truck,33,Clear,Dry,1,3
03/08/13,18:09:00,"400 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3807258,-71.1015952042622,1,Passenger car,27,Cloudy,Dry,1,3
05/08/13,14:03:00,"102 WHEATLAND STREET,Somerville,Massachusetts,USA",42.3939405,-71.087636204025,3,Passenger car,,Clear,Dry,0,5
05/08/13,09:07:00,"242 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3784488,-71.09282875,2,Passenger car,,,Dry,0,5
05/08/13,11:05:00,"WARNER STREET ,Somerville,Massachusetts,USA",42.4012675,-71.1162387,2,Passenger car,51,Clear,Dry,1,4
05/08/13,15:40:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,3,Passenger car,,Clear,Dry,0,5
05/08/13,10:00:00,"WEBSTER AVENUE ,Somerville,Massachusetts,USA",42.3787353,-71.0961219,2,Light truck,42,Clear,Dry,1,4
08/08/13,00:00:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,45,Cloudy,Dry,1,4
09/08/13,08:01:00,"OLIVER STREET ,Somerville,Massachusetts,USA",42.3838381,-71.087857,2,Light truck,,Rain,Dry,0,5
09/08/13,08:31:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,,Rain,Wet,0,5
09/08/13,09:05:00,"WILLOW AVENUE ,Somerville,Massachusetts,USA",42.397187,-71.114689,2,Light truck,,Rain,Wet,0,5
10/08/13,21:43:00,"NORTH STREET ,Somerville,Massachusetts,USA",42.4117358,-71.1274009,2,Passenger car,40,,,1,4
11/08/13,14:06:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,2,Passenger car,,Clear,Dry,0,5
14/08/13,07:26:00,"CARLTON STREET ,Somerville,Massachusetts,USA",42.3808067,-71.100048,2,Light truck,,Clear,Dry,0,5
14/08/13,10:36:00,"79 WOODS AVENUE,Somerville,Massachusetts,USA",42.41279925,-71.13002685,2,Passenger car,,Clear,Dry,0,5
15/08/13,15:30:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,46,Clear,Dry,1,4
15/08/13,10:30:00,"WILLOW AVENUE ,Somerville,Massachusetts,USA",42.397187,-71.114689,2,Light truck,,Clear,Dry,0,5
17/08/13,21:56:00,"75 PROSPECT STREET,Somerville,Massachusetts,USA",42.3763994,-71.0962213279742,2,Passenger car,24,Clear,Dry,1,4
19/08/13,10:15:00,"270 CEDAR STREET,Somerville,Massachusetts,USA",42.39703085,-71.1092145,2,Light truck,,Clear,Dry,0,5
19/08/13,22:22:00,"711 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.386034,-71.1141153,1,Passenger car,27,Clear,Dry,1,2
21/08/13,14:37:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,2,Passenger car,,Clear,Dry,0,5
23/08/13,16:04:00,"519 BROADWAY,Somerville,Massachusetts,USA",42.3975720909091,-71.105349,1,Truck/trailer,,Clear,Dry,0,5
23/08/13,17:20:00,"DAVENPORT STREET ,Somerville,Massachusetts,USA",42.390046,-71.11889,2,Passenger car,42,Clear,Dry,1,4
23/08/13,14:28:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,1,Passenger car,,Clear,Dry,0,5
25/08/13,19:25:00,"65 EDGAR AVENUE,Somerville,Massachusetts,USA",42.39703795,-71.09584965,3,Light truck,,Clear,Dry,0,5
26/08/13,17:35:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,2,Passenger car,,,,0,5
26/08/13,09:15:00,"180 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3767904,-71.0908433,2,Passenger car,26,Clear,Dry,1,4
27/08/13,13:26:00,"461 BROADWAY,Somerville,Massachusetts,USA",42.3968719,-71.1020384,2,Passenger car,,Clear,Dry,0,5
28/08/13,16:00:00,"COLUMBUS AVENUE ,Somerville,Massachusetts,USA",42.380342,-71.093123,2,Truck/trailer,,Clear,Dry,0,5
31/08/13,07:10:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,2,Passenger car,,Clear,Dry,0,5
02/09/13,15:30:00,"HARDAN ROAD ,Somerville,Massachusetts,USA",42.4059472,-71.1268303,2,Passenger car,20,Rain,Wet,1,4
02/09/13,19:20:00,"MICHIGAN AVENUE ,Somerville,Massachusetts,USA",42.3879448,-71.0839418,2,Single unit truck,,Clear,Dry,0,5
03/09/13,16:28:00,"49 TUFTS STREET,Somerville,Massachusetts,USA",42.38278155,-71.0889969960731,2,Passenger car,,Clear,Dry,0,5
03/09/13,10:50:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,,Clear,Dry,0,5
04/09/13,13:53:00,"SYCAMORE STREET ,Somerville,Massachusetts,USA",42.3888024,-71.1012493,2,Truck/trailer,,Clear,Dry,0,5
04/09/13,05:35:00,"12 UNION SQUARE,Somerville,Massachusetts,USA",42.3795435,-71.0958221,2,Passenger car,,Clear,Dry,0,5
05/09/13,18:07:00,"ELM STREET ,Somerville,Massachusetts,USA",42.3929743,-71.1203776,2,Passenger car,,Cloudy,Dry,0,5
07/09/13,08:04:00,"SYCAMORE STREET ,Somerville,Massachusetts,USA",42.3888024,-71.1012493,2,Passenger car,,Clear,Dry,0,5
07/09/13,14:32:00,"523 BROADWAY,Somerville,Massachusetts,USA",42.3975822727273,-71.105381,2,Passenger car,,Cloudy,Dry,0,5
07/09/13,13:44:00,"BALL SQUARE ,Somerville,Massachusetts,USA",42.3999113,-71.1122743,5,Passenger car,33,Clear,Dry,1,4
09/09/13,14:57:00,"BROADWAY,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,,Cloudy,Dry,0,5
10/09/13,12:10:00,"SUMMER STREET ,Somerville,Massachusetts,USA",42.3818556,-71.0979813,2,Light truck,,Rain,Wet,0,5
10/09/13,01:19:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,,Rain,Wet,0,5
10/09/13,13:05:00,"PARK STREET,Somerville,Massachusetts,USA",42.381407,-71.1071885,2,Passenger car,48,Cloudy,Dry,1,3
11/09/13,13:27:00,"160 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.38842705,-71.1040498415435,1,Passenger car,29,Clear,Dry,1,4
12/09/13,22:22:00,"1 AVON STREET,Somerville,Massachusetts,USA",42.3850797,-71.1001053932166,2,Small bus,,Clear,Dry,0,5
12/09/13,12:30:00,"SOUTH STREET ,Somerville,Massachusetts,USA",42.3750029,-71.0921738,2,Passenger car,40,Clear,Dry,1,3
13/09/13,13:13:00,"PAULINA STREET ,Somerville,Massachusetts,USA",42.3999206,-71.1251908,1,Light truck,,Clear,Dry,1,4
14/09/13,17:06:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Light truck,,Clear,Dry,0,5
15/09/13,08:35:00,"235 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.3908031,-71.1091949,2,Light truck,,Cloudy,Dry,0,5
15/09/13,14:46:00,"608 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3838051,-71.1096436,3,Passenger car,27,Cloudy,Dry,1,4
16/09/13,18:50:00,"BROADWAY,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,,Clear,Dry,0,5
18/09/13,16:55:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,1,Passenger car,26,Clear,Dry,1,3
19/09/13,21:13:00,"454 MEDFORD STREET,Somerville,Massachusetts,USA",42.39343855,-71.1016124465481,2,Light truck,,,Dry,0,5
19/09/13,18:09:00,"CUTTER AVENUE ,Somerville,Massachusetts,USA",42.3945141,-71.1201734,2,Motorcycle,27,Clear,Dry,1,4
19/09/13,19:22:00,"64 UNION SQUARE,Somerville,Massachusetts,USA",42.3798124,-71.0952821,1,Light truck,35,Clear,Dry,1,3
19/09/13,07:42:00,"15 BEACON STREET,Somerville,Massachusetts,USA",42.3749373,-71.1019813937854,1,Single unit truck,49,Clear,Dry,1,3
20/09/13,18:57:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,1,Light truck,24,Clear,Dry,1,3
22/09/13,10:28:00,"PACKARD AVENUE,Somerville,Massachusetts,USA",42.4069687,-71.121759,2,Passenger car,,Rain,Wet,0,5
22/09/13,20:00:00,"213 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.39016935,-71.1074800120147,2,Passenger car,42,Clear,Dry,,
23/09/13,07:36:00,"16 BEACON STREET,Somerville,Massachusetts,USA",42.37474665,-71.1025549455333,1,Passenger car,,Clear,Dry,0,5
24/09/13,08:04:00,"BOSTON STREET ,Somerville,Massachusetts,USA",42.381,-71.090932,2,Light truck,,Clear,Dry,0,5
24/09/13,08:48:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,1,Light truck,,Clear,Dry,0,5
24/09/13,06:58:00,"16 WINTER STREET,Somerville,Massachusetts,USA",42.3972459489796,-71.1222444795918,2,Single unit truck,,Clear,Dry,0,5
24/09/13,11:20:00,"POWDER HOUSE BOULEVARD ,Somerville,Massachusetts,USA",42.408238,-71.130799,1,Passenger car,23,Clear,Dry,1,2
24/09/13,06:28:00,"596 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3839463333333,-71.1092945,1,Light truck,27,Clear,Dry,1,3
25/09/13,11:55:00,"186 LOWELL STREET,Somerville,Massachusetts,USA",42.39044475,-71.1079035,2,Light truck,74,Clear,Dry,1,4
27/09/13,13:07:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,2,Single unit truck,,Clear,Dry,0,5
27/09/13,14:30:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Light truck,,Cloudy,Dry,0,5
27/09/13,23:55:00,"45 BROADWAY,Somerville,Massachusetts,USA",42.3867645,-71.0794742371696,2,Single unit truck,,Clear,Dry,0,5
27/09/13,18:28:00,"31 UNION SQUARE,Somerville,Massachusetts,USA",42.3799596,-71.0970624812652,1,Passenger car,,Cloudy,Dry,0,5
28/09/13,12:56:00,"CENTRAL STREET ,Somerville,Massachusetts,USA",42.3861039,-71.1050562,2,Light truck,,Clear,Dry,0,5
28/09/13,07:47:00,"70 PEARL STREET,Somerville,Massachusetts,USA",42.3843494,-71.0841157713016,1,Light truck,,Clear,Dry,,
30/09/13,11:43:00,"PARK STREET ,Somerville,Massachusetts,USA",42.381407,-71.1071885,2,Passenger car,,Clear,Dry,0,5
01/10/13,14:40:00,"196 BROADWAY,Somerville,Massachusetts,USA",42.38909295,-71.0875540770575,2,Passenger car,40,Clear,Dry,1,4
01/10/13,07:54:00,"167 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.389014,-71.1045470218224,1,Passenger car,87,Clear,Dry,1,4
01/10/13,13:17:00,"71 BEACON STREET,Somerville,Massachusetts,USA",42.37655655,-71.1039180525839,1,Passenger car,35,Clear,Dry,1,4
02/10/13,19:00:00,"SYCAMORE STREET ,Somerville,Massachusetts,USA",42.3888024,-71.1012493,1,Passenger car,54,,,1,4
04/10/13,12:00:00,"175 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.389154,-71.105327,2,Light truck,17,Cloudy,Dry,1,3
06/10/13,20:51:00,"TEMPLE STREET ,Somerville,Massachusetts,USA",42.394821,-71.091689,2,Passenger car,27,Rain,Wet,1,4
07/10/13,06:29:00,"POWDER HOUSE BOULEVARD ,Somerville,Massachusetts,USA",42.408238,-71.130799,2,Passenger car,,Rain,Wet,0,5
08/10/13,18:09:00,"SUMMER STREET ,Somerville,Massachusetts,USA",42.3818556,-71.0979813,3,Passenger car,49,Clear,Dry,1,4
08/10/13,18:36:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,1,Passenger car,31,Clear,Dry,1,3
11/10/13,15:28:00,"344 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3805863,-71.0984845596118,2,Light truck,41,Cloudy,Dry,1,4
14/10/13,15:00:00,"LOMBARDI WAY ,Somerville,Massachusetts,USA",42.3863104,-71.0788256,2,Passenger car,,Clear,Dry,1,4
14/10/13,19:22:00,"CROSS STREET ,Somerville,Massachusetts,USA",42.3827209,-71.0900879,2,Passenger car,,Clear,Dry,0,5
14/10/13,13:05:00,"30 GILMAN STREET,Somerville,Massachusetts,USA",42.3847129,-71.0903549433115,3,Passenger car,,Clear,Dry,0,5
15/10/13,10:30:00,"229 TREMONT STREET,Somerville,Massachusetts,USA",42.37570275,-71.0955990811229,2,Passenger car,,Clear,Dry,0,5
15/10/13,22:01:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Light truck,58,Clear,Dry,1,3
15/10/13,07:35:00,"POWDER HOUSE BOULEVARD ,Somerville,Massachusetts,USA",42.408238,-71.130799,2,Passenger car,,Clear,Dry,0,5
16/10/13,22:53:00,"PEARL STREET,Somerville,Massachusetts,USA",42.3875513,-71.0937676,2,Passenger car,,Clear,Dry,0,5
16/10/13,23:08:00,"2 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.3843826,-71.092638,1,Passenger car,,Cloudy,Dry,0,5
19/10/13,00:00:00,"4 EVERGREEN AVENUE,Somerville,Massachusetts,USA",42.39082895,-71.0945581121567,2,Passenger car,,,,0,5
19/10/13,15:02:00,"195 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.3895875849964,-71.1063930249659,2,Motorcycle,38,Clear,Dry,1,3
20/10/13,22:30:00,"HAWTHORNE STREET ,Somerville,Massachusetts,USA",42.3940509,-71.1183522,2,Passenger car,,Rain,Wet,0,5
21/10/13,20:19:00,"32 CLARENDON AVENUE,Somerville,Massachusetts,USA",42.4000132,-71.1316625041096,2,Tractor,,Clear,Dry,0,5
22/10/13,23:17:00,"130 SUMMER STREET,Somerville,Massachusetts,USA",42.38550995,-71.1041109924569,2,Passenger car,,Clear,Dry,0,5
23/10/13,01:30:00,"COLLEGE AVENUE ,Somerville,Massachusetts,USA",42.405821,-71.117431,2,Passenger car,49,Clear,Dry,1,3
24/10/13,09:37:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,1,Passenger car,26,,,1,4
24/10/13,01:33:00,"PRESCOTT STREET ,Somerville,Massachusetts,USA",42.385221,-71.098683,2,Passenger car,,Clear,Dry,0,5
25/10/13,16:34:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Light truck,,Cloudy,Dry,0,5
27/10/13,07:54:00,"400 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3807258,-71.1015952042622,3,Passenger car,,Cloudy,Dry,0,5
27/10/13,18:11:00,"38 DANE STREET,Somerville,Massachusetts,USA",42.38064325,-71.1042835581229,2,Passenger car,,Cloudy,Dry,0,5
27/10/13,06:58:00,"WEBSTER AVENUE ,Somerville,Massachusetts,USA",42.3787353,-71.0961219,2,Passenger car,,Cloudy,Dry,0,5
27/10/13,09:57:00,"COLUMBUS AVENUE ,Somerville,Massachusetts,USA",42.380342,-71.093123,2,Light truck,55,Clear,Dry,1,2
29/10/13,08:44:00,"Rte 16 W ,Somerville,Massachusetts,USA",NA,NA,2,Light truck,,Clear,Dry,0,5
30/10/13,02:00:00,"REVOLUTION DRIVE,Somerville,Massachusetts,USA",42.3905311,-71.0808046,2,Passenger car,,Clear,Dry,0,5
31/10/13,02:10:00,"SUMMER STREET ,Somerville,Massachusetts,USA",42.3818556,-71.0979813,2,Light truck,,Cloudy,Dry,0,5
31/10/13,13:52:00,"26 TEMPLE STREET,Somerville,Massachusetts,USA",42.3935181,-71.09294075,3,Passenger car,,Rain,Wet,0,5
01/11/13,17:09:00,"Sycamore St ,Somerville,Massachusetts,USA",42.3888024,-71.1012493,1,Passenger car,75,Rain,Wet,1,2
02/11/13,12:05:00,"158 Highland Ave,Somerville,Massachusetts,USA",42.38849,-71.1039185,2,Light truck,,Clear,Dry,0,5
05/11/13,19:18:00,"Central St ,Somerville,Massachusetts,USA",42.3861039,-71.1050562,2,Passenger car,55,Clear,Dry,1,4
05/11/13,11:22:00,"Harrison St ,Somerville,Massachusetts,USA",42.381869,-71.109503,1,Single unit truck,,Clear,Dry,0,5
05/11/13,17:49:00,"Broadway ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,,Clear,Dry,0,5
05/11/13,09:00:00,"Paulina St ,Somerville,Massachusetts,USA",42.3999206,-71.1251908,1,Light truck,32,Clear,Dry,1,3
07/11/13,09:48:00,"Somerville Ave ,Somerville,Massachusetts,USA",42.37726,-71.0892304,1,Single unit truck,33,Rain,Wet,1,2
09/11/13,06:25:00,"226 Pearl St,Somerville,Massachusetts,USA",42.3874198,-71.0945151720152,5,Light truck,,Clear,Dry,0,5
12/11/13,10:44:00,"Washington St ,Somerville,Massachusetts,USA",42.380706,-71.088501,2,Passenger car,,Clear,Dry,0,5
14/11/13,19:40:00,"148 Highland Ave,Somerville,Massachusetts,USA",42.3882502,-71.1032591,2,Passenger car,,Cloudy,Dry,0,5
14/11/13,19:53:00,"689 Somerville Ave,Somerville,Massachusetts,USA",42.3853233333333,-71.1130947777778,1,Passenger car,41,Clear,Dry,1,3
15/11/13,13:18:00,"13 Cutter St,Somerville,Massachusetts,USA",42.3869613,-71.0838961249334,1,Passenger car,,Clear,Dry,,
15/11/13,19:45:00,"157 Beacon St,Somerville,Massachusetts,USA",42.37929765,-71.1073000853263,2,Passenger car,,,,1,4
16/11/13,17:40:00,"Fellsway ,Somerville,Massachusetts,USA",42.3988104,-71.0840501,3,Passenger car,31,,,1,4
16/11/13,15:41:00,"Summer St ,Somerville,Massachusetts,USA",42.3818556,-71.0979813,3,Passenger car,57,Clear,Dry,1,3
18/11/13,11:15:00,"Broadway ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,,Rain,Wet,0,5
18/11/13,15:49:00,"176 Tremont St,Somerville,Massachusetts,USA",42.37451105,-71.0960467992482,2,Passenger car,,Clear,Dry,0,5
19/11/13,08:00:00,"605 Broadway,Somerville,Massachusetts,USA",42.3989552,-71.1086867941259,2,Passenger car,63,Clear,Dry,1,4
19/11/13,16:49:00,"Somerville Ave ,Somerville,Massachusetts,USA",42.37726,-71.0892304,1,Passenger car,,Clear,Dry,0,5
20/11/13,18:30:00,"Farragut Ave ,Somerville,Massachusetts,USA",42.4047114,-71.129769,2,Passenger car,,Clear,Dry,0,5
21/11/13,07:58:00,"Prospect St ,Somerville,Massachusetts,USA",42.3773363,-71.0953614,2,Light truck,,Clear,Dry,0,5
21/11/13,11:53:00,"Washington St ,Somerville,Massachusetts,USA",42.380706,-71.088501,1,Light truck,74,Clear,Dry,1,4
23/11/13,08:59:00,"Walnut St ,Somerville,Massachusetts,USA",42.3864694,-71.093478,4,Passenger car,28,Clear,Dry,1,2
24/11/13,19:00:00,"REVOLUTION DRIVE,Somerville,Massachusetts,USA",42.3905311,-71.0808046,2,Passenger car,,Clear,Dry,0,5
24/11/13,07:26:00,"19 Adams St,Somerville,Massachusetts,USA",42.39381625,-71.100577,3,Passenger car,,Clear,Dry,0,5
24/11/13,13:07:00,"30 College Ave,Somerville,Massachusetts,USA",42.3974062,-71.1219109,1,Light truck,,Clear,Dry,0,5
25/11/13,14:00:00,"Highland Ave ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,2,Passenger car,,Clear,Dry,0,5
25/11/13,05:53:00,"Curtis St ,Somerville,Massachusetts,USA",42.404314,-71.126589,2,Single unit truck,,Clear,Dry,0,5
25/11/13,12:55:00,"Broadway ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Light truck,,Clear,Dry,0,5
25/11/13,22:24:00,"Broadway ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,87,Clear,Dry,1,4
25/11/13,13:24:00,"Myrtle St ,Somerville,Massachusetts,USA",42.3830571,-71.0839705,2,Passenger car,,Clear,Dry,0,5
25/11/13,06:03:00,"Elm St ,Somerville,Massachusetts,USA",42.3929743,-71.1203776,2,Light truck,,Clear,Dry,0,5
26/11/13,09:00:00,"Broadway ,Somerville,Massachusetts,USA",42.3862771,-71.078707,2,Passenger car,61,,,1,3
27/11/13,09:02:00,"Harding St ,Somerville,Massachusetts,USA",42.3746404,-71.0901669,2,Passenger car,67,Rain,Wet,1,3
28/11/13,11:48:00,"Laurel St ,Somerville,Massachusetts,USA",42.384238,-71.104546,3,Passenger car,,Clear,Dry,0,5
29/11/13,20:13:00,"Temple St ,Somerville,Massachusetts,USA",42.394821,-71.091689,2,Passenger car,,Clear,Dry,0,5
30/11/13,22:46:00,"28 Burnham St,Somerville,Massachusetts,USA",42.40225085,-71.1213501023727,2,Light truck,,Clear,Dry,0,5
01/12/13,10:00:00,"83 Cross St,Somerville,Massachusetts,USA",42.3852906,-71.0883828,1,Passenger car,,Rain,Wet,0,5
03/12/13,14:20:00,"Pearson Rd ,Somerville,Massachusetts,USA",42.402573,-71.115431,2,Passenger car,,Cloudy,Dry,0,5
03/12/13,23:09:00,"Holland St ,Somerville,Massachusetts,USA",42.3998635,-71.1252421,4,Motorcycle,29,Clear,Dry,1,4
04/12/13,22:28:00,"30 Washington St,Somerville,Massachusetts,USA",42.38140335,-71.0821277559193,3,Passenger car,95,,,1,4
05/12/13,01:48:00,"Washington St ,Somerville,Massachusetts,USA",42.380706,-71.088501,2,Passenger car,,Cloudy,Dry,0,5
06/12/13,09:09:00,"Highland Ave ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,2,Light truck,59,"Sleet, Hail, Freezing Rain",Wet,1,3
07/12/13,16:32:00,"380 Washington St,Somerville,Massachusetts,USA",42.37850525,-71.1046407781924,4,Passenger car,,"Sleet, Hail, Freezing Rain",Wet,0,5
08/12/13,08:24:00,"Lowell St ,Somerville,Massachusetts,USA",42.3863385,-71.1106485,2,Passenger car,,Clear,Dry,0,5
08/12/13,18:36:00,"Oliver St ,Somerville,Massachusetts,USA",42.3838381,-71.087857,2,Single unit truck,,Clear,Dry,0,5
08/12/13,16:56:00,"278 Elm St,Somerville,Massachusetts,USA",42.395877263429,-71.1223267914052,1,Passenger car,65,Cloudy,Dry,1,3
09/12/13,09:45:00,"Albion St ,Somerville,Massachusetts,USA",42.3996702,-71.106869,2,Light truck,,"Sleet, Hail, Freezing Rain",Wet,0,5
09/12/13,23:46:00,"324 Washington St,Somerville,Massachusetts,USA",42.3792816,-71.1011632751035,2,Passenger car,,Rain,Wet,0,5
09/12/13,01:52:00,"Webster Ave ,Somerville,Massachusetts,USA",42.3787353,-71.0961219,2,Passenger car,,,,0,5
10/12/13,15:35:00,"Washington St ,Somerville,Massachusetts,USA",42.380706,-71.088501,3,Passenger car,37,Cloudy,Wet,1,3
